date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:28:59	543843/543843	---M--	200	added ('OK')	image/jpeg	etag:%2284c63-64f6944a-dc468306b7e00f4b;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/T3.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/T3.jpg	(from https://digitalinfinityservices.com/portfolio)
21:28:59	3934849/3934849	---M--	200	added ('OK')	image/jpeg	etag:%223c0a81-64f6944a-ad84d801b1a16bf5;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/M3.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/M3.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:00	406474/406474	---M--	200	added ('OK')	image/jpeg	etag:%22633ca-64f6944a-7a9461a01c42d70c;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/T4.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/T4.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:03	414453/414453	---M--	200	added ('OK')	image/jpeg	etag:%22652f5-64f6944a-667ae96ef0c06dd2;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/T5.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/T5.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:04	3403920/3403920	---M--	200	added ('OK')	image/jpeg	etag:%2233f090-64f6944a-cd6c8fc52517f02f;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/M2.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/M2.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:04	471935/471935	---M--	200	added ('OK')	image/jpeg	etag:%227337f-64f6944a-b82a1fbdeed4aa4b;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/M6.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/M6.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:05	4723315/4723315	---M--	200	added ('OK')	image/jpeg	etag:%22481273-64f6944a-41e95a817a2622e7;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/M5.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/M5.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:05	4257314/4257314	---M--	200	added ('OK')	image/jpeg	etag:%2240f622-64f6944a-15a67ced653e7e30;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/M4.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/M4.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:06	74346/74346	---M--	200	added ('OK')	image/jpeg	etag:%221226a-64f6944a-c4889a8ef4e42913;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/T6.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/T6.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:06	593795/593795	---M--	200	added ('OK')	image/jpeg	etag:%2290f83-64f6944a-17222eb0e2a793a1;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/M7.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/M7.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:07	82464/82464	---M--	200	added ('OK')	image/jpeg	etag:%2214220-64f6944a-885d9b50d0d07b70;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/T7.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/T7.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:07	1224738/1224738	---M--	200	added ('OK')	image/jpeg	etag:%2212b022-64f6944a-46115c972161a665;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/M8.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/M8.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:07	92062/92062	---M--	200	added ('OK')	image/jpeg	etag:%221679e-64f6944a-889fdf3fbb92249d;;;%22	https://digitalinfinityservices.com/images/portdis/ecomm/T8.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/portdis/ecomm/T8.jpg	(from https://digitalinfinityservices.com/portfolio)
21:29:07	25433/25433	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2016:29:08%20GMT	https://digitalinfinityservices.com/portfolio.php	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/portfolio-2.html	(from https://digitalinfinityservices.com/portfolio)
21:29:07	23032/23032	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2016:29:09%20GMT	https://digitalinfinityservices.com/privacy.php	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/privacy.html	(from https://digitalinfinityservices.com/portfolio)
21:29:08	26288/26288	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202024%2016:29:09%20GMT	https://digitalinfinityservices.com/terms.php	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/terms.html	(from https://digitalinfinityservices.com/portfolio)
21:29:08	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://digitalinfinityservices.com/script.js	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/script.js	(from https://digitalinfinityservices.com/portfolio)
21:29:08	37045/37045	---MCZ	200	added ('OK')	application/javascript	etag:W/%225869c96cc8f19086aee625d670d741f9%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/My%20Web%20Sites/Digital%20Infinity%20Services/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from https://digitalinfinityservices.com/packages)
21:29:09	122540/122540	---MCZ	200	added ('OK')	text/css	etag:W/%225d5357cb3704e1f43a1f5bfed2aebf42%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.5/css/bootstrap.min.css	C:/My%20Web%20Sites/Digital%20Infinity%20Services/maxcdn.bootstrapcdn.com/bootstrap/3.3.5/css/bootstrap.min.css	(from https://digitalinfinityservices.com/packages)
21:29:09	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%22269550530cc127b6aa5a35925a7de6ce%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/Digital%20Infinity%20Services/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	(from https://digitalinfinityservices.com/packages)
21:29:09	1948/1948	---M--	200	added ('OK')	image/png	etag:%2279c-65fb9ed5-a3dd7cf81b012146;;;%22	https://digitalinfinityservices.com/images/icon-packlist.png	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/icon-packlist.png	(from https://digitalinfinityservices.com/packages)
21:29:09	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://digitalinfinityservices.com/images/pack-livechat.png	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/pack-livechat.png	(from https://digitalinfinityservices.com/packages)
21:29:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://digitalinfinityservices.com/images/comboPrice-bg.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/comboPrice-bg.jpg	(from https://digitalinfinityservices.com/packages)
21:29:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://digitalinfinityservices.com/images/off.png	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/off.png	(from https://digitalinfinityservices.com/packages)
21:29:10	128060/128060	---M--	200	added ('OK')	image/jpeg	etag:%221f43c-64f69449-82729be891e9f3ea;;;%22	https://digitalinfinityservices.com/images/s1.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/s1.jpg	(from https://digitalinfinityservices.com/stairparts)
21:29:11	187569/187569	---M--	200	added ('OK')	image/jpeg	etag:%222dcb1-64f69449-381c4dfe27d90fe;;;%22	https://digitalinfinityservices.com/images/s2.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/s2.jpg	(from https://digitalinfinityservices.com/stairparts)
21:29:11	132324/132324	---M--	200	added ('OK')	image/jpeg	etag:%22204e4-64f69449-826ceff18318658a;;;%22	https://digitalinfinityservices.com/images/s4.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/s4.jpg	(from https://digitalinfinityservices.com/stairparts)
21:29:11	202648/202648	---M--	200	added ('OK')	image/jpeg	etag:%2231798-64f69449-6bf5a7a070e7f975;;;%22	https://digitalinfinityservices.com/images/s9.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/s9.jpg	(from https://digitalinfinityservices.com/billcamp)
21:29:11	149632/149632	---M--	200	added ('OK')	image/jpeg	etag:%2224880-64f69449-80636f3e6e9f106e;;;%22	https://digitalinfinityservices.com/images/s3.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/s3.jpg	(from https://digitalinfinityservices.com/billcamp)
21:29:12	204462/204462	---M--	200	added ('OK')	image/jpeg	etag:%2231eae-64f69449-67b725041dbbb094;;;%22	https://digitalinfinityservices.com/images/s8.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/s8.jpg	(from https://digitalinfinityservices.com/costa)
21:29:12	102071/102071	---M--	200	added ('OK')	image/jpeg	etag:%2218eb7-64f69449-9e516d8a5ea1bb05;;;%22	https://digitalinfinityservices.com/images/s7.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/s7.jpg	(from https://digitalinfinityservices.com/costa)
21:29:12	166096/166096	---M--	200	added ('OK')	image/jpeg	etag:%22288d0-64f69449-eb42c91802f2e485;;;%22	https://digitalinfinityservices.com/images/s6.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/s6.jpg	(from https://digitalinfinityservices.com/dafinger)
21:29:13	191505/191505	---M--	200	added ('OK')	image/jpeg	etag:%222ec11-64f69449-991f510bde94a71a;;;%22	https://digitalinfinityservices.com/images/n2.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/n2.jpg	(from https://digitalinfinityservices.com/ringed)
21:29:14	1920241/1920241	---M--	200	added ('OK')	image/png	etag:%221d4ce7-64f69448-4879e1ae06c40517;;;%22	https://digitalinfinityservices.com/images/02.png	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/02.png	(from https://digitalinfinityservices.com/ringed)
21:29:14	92718/92718	---M--	200	added ('OK')	image/jpeg	etag:%2216a2e-64f69449-2a505b482b09c8ba;;;%22	https://digitalinfinityservices.com/images/n4.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/n4.jpg	(from https://digitalinfinityservices.com/ringed)
21:29:14	101986/101986	---M--	200	added ('OK')	image/jpeg	etag:%2218e62-64f69448-d38c9f0610e3374;;;%22	https://digitalinfinityservices.com/images/amhlogo-head.png	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/amhlogo-head.png	(from https://digitalinfinityservices.com/amh)
21:29:14	1028806/1028806	---M--	200	added ('OK')	image/jpeg	etag:%22fb2c6-64f69449-4100fb04cc2d31d3;;;%22	https://digitalinfinityservices.com/images/DD444.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/DD444.jpg	(from https://digitalinfinityservices.com/strategic)
21:29:15	139207/139207	---M--	200	added ('OK')	image/jpeg	etag:%2221fc7-64f69448-e4b0d78f8523526b;;;%22	https://digitalinfinityservices.com/images/amhstation.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/amhstation.jpg	(from https://digitalinfinityservices.com/amh)
21:29:15	117999/117999	---M--	200	added ('OK')	image/jpeg	etag:%221ccef-64f69448-bdbfbf530bca016f;;;%22	https://digitalinfinityservices.com/images/amhban.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/amhban.jpg	(from https://digitalinfinityservices.com/amh)
21:29:15	585910/585910	---M--	200	added ('OK')	image/jpeg	etag:%228f0b6-64f69448-f8e8f028cca59050;;;%22	https://digitalinfinityservices.com/images/amhweb.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/amhweb.jpg	(from https://digitalinfinityservices.com/amh)
21:29:15	183402/183402	---M--	200	added ('OK')	image/jpeg	etag:%222cc6a-64f69449-3e89bd83692a7007;;;%22	https://digitalinfinityservices.com/images/div1.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/div1.jpg	(from https://digitalinfinityservices.com/divine)
21:29:16	193333/193333	---M--	200	added ('OK')	image/jpeg	etag:%222f335-64f69449-94625123a49d5bef;;;%22	https://digitalinfinityservices.com/images/div2.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/div2.jpg	(from https://digitalinfinityservices.com/divine)
21:29:16	198130/198130	---M--	200	added ('OK')	image/jpeg	etag:%22305f2-64f69449-3ff1319e217481bf;;;%22	https://digitalinfinityservices.com/images/div3.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/div3.jpg	(from https://digitalinfinityservices.com/divine)
21:29:16	217501/217501	---M--	200	added ('OK')	image/jpeg	etag:%223519d-64f69449-53249be65495a946;;;%22	https://digitalinfinityservices.com/images/div4.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/div4.jpg	(from https://digitalinfinityservices.com/divine)
21:29:16	162184/162184	---M--	200	added ('OK')	image/jpeg	etag:%2227988-64f69449-7f48fbd8021b7ce2;;;%22	https://digitalinfinityservices.com/images/sous1.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/sous1.jpg	(from https://digitalinfinityservices.com/sous)
21:29:17	110804/110804	---M--	200	added ('OK')	image/jpeg	etag:%221b0d4-64f69449-b0065851434d4823;;;%22	https://digitalinfinityservices.com/images/sous2.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/sous2.jpg	(from https://digitalinfinityservices.com/sous)
21:29:17	111369/111369	---M--	200	added ('OK')	image/jpeg	etag:%221b309-64f69449-6b74485d1619da71;;;%22	https://digitalinfinityservices.com/images/sous3.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/sous3.jpg	(from https://digitalinfinityservices.com/sous)
21:29:17	111067/111067	---M--	200	added ('OK')	image/jpeg	etag:%221b1db-64f69449-8249b20588041ded;;;%22	https://digitalinfinityservices.com/images/sousweb.jpg	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/images/sousweb.jpg	(from https://digitalinfinityservices.com/sous)
21:29:17	101894/101894	---M-Z	200	added ('OK')	text/css	etag:%226373d4a6-545d%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.2.1/css/all.min.css	C:/My%20Web%20Sites/Digital%20Infinity%20Services/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.2.1/css/all.min.css	(from https://digitalinfinityservices.com/web.php)
21:29:18	44030/44030	---M--	200	added ('OK')	image/png	etag:%22abfe-64f6944a-9feca6b313f3b90d;;;%22	https://digitalinfinityservices.com/img/star.png	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/img/star.png	(from https://digitalinfinityservices.com/web.php)
21:29:18	303435/303435	---M--	200	added ('OK')	image/png	etag:%224a14b-64f6944a-a955570195118c90;;;%22	https://digitalinfinityservices.com/img/dg.png	C:/My%20Web%20Sites/Digital%20Infinity%20Services/digitalinfinityservices.com/img/dg.png	(from https://digitalinfinityservices.com/css/blog_page.css)
